"";"data_coleta_dados";"comite";"comite_numero";"nome_reuniao";"data_reuniao";"data_postagem";"url_link";"numero_link";"formato_link"
"708";2020-10-12;"Tietê/Sorocaba";10;"Ata da 56 Reunião Plenária do CBH-SMT";2019-09-27;2019-10-11;"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMT/18883/2-1_ata_executiva_56a_plenaria_cbhsmt_27-setembro-2019.pdf";"ata_1";".pdf"
"709";2020-10-12;"Tietê/Sorocaba";10;"Ata da 55 Reunião Plenária do CBH-SMT";2019-07-25;2019-07-31;"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMT/17526/ata-executiva-55a-plenaria-ordinaria-cbhsmt-25-julho-2019.pdf";"ata_1";".pdf"
"710";2020-10-12;"Tietê/Sorocaba";10;"ATA da 9ª Reunião CTPA - Ibiúna";2019-05-23;2019-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMT/16291/ata-9-reuniao-ctpa-em-ibiuna-23-05-2019.pdf";"ata_1";".pdf"
"711";2020-10-12;"Tietê/Sorocaba";10;"ATA 30ª Reunião - CT de Eventos e Educação Ambiental-CTEEA";2019-05-10;2019-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMT/16292/ata-30-reuniao-da-ct-de-eventos-e-educacao-ambiental-cteea-10-05-2019.pdf";"ata_1";".pdf"
"712";2020-10-12;"Tietê/Sorocaba";10;"ATA da 64a Reunião CT-PLAGRHI";2019-05-03;NA;"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMT/16316/ata-64a-reuniao-ctplagrhi-03-05-2019-nucleo-ufscar-santa-rosalia.pdf";"ata_1";".pdf"
"713";2020-10-12;"Tietê/Sorocaba";10;"ATA Executiva - 54a. Plenária em Itu - CBH-SMT";2019-03-28;2019-06-06;"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMT/16289/ata-executiva-54a-plenaria-em-itu-cbh-smt_28-03-2019.pdf";"ata_1";".pdf"
"714";2020-10-12;"Tietê/Sorocaba";10;"ATA da 62a Reunião CT-PLAGRHI ";2019-02-21;NA;"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMT/16317/ata-62a-ctplagrhi-fev-2019-sorocaba.pdf";"ata_1";".pdf"
"715";2020-10-12;"Tietê/Sorocaba";10;"ATA Integral 53";2018-12-07;2019-03-26;"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMT/14134/ata-integral-53a-cbhsmt-boituva-2018.pdf";"ata_1";".pdf"
"716";2020-10-12;"Tietê/Sorocaba";10;"Ata Executiva 53";2018-12-07;2019-03-26;"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMT/14133/ata-executiva-53a-cbhsmt-boituva-2018.pdf";"ata_1";".pdf"
"717";2020-10-12;"Tietê/Sorocaba";10;"ATA da 6ª Reunião CT-PA - Audiência Pública em Porto Feliz";2018-11-29;2019-05-31;"http://www.sigrh.sp.gov.br/public/uploads/records//CBH-SMT/16290/ata_6_reuniao_ctpa_audiencia_publica_usa_chemicals_porto_feliz.pdf";"ata_1";".pdf"
"718";2020-10-12;"Tietê/Sorocaba";10;"Ata da 29a Reunião Ordinária do CBHSMT";2011-03-31;2011-06-09;"http://www.sigrh.sp.gov.br/public/uploads/records/1379/s-m-t-ata.doc";"ata_1";".doc"
"719";2020-10-12;"Tietê/Sorocaba";10;"Ata da 28a Reunião Ordinária do CBHSMT";2010-12-10;2011-06-09;"http://www.sigrh.sp.gov.br/public/uploads/records/1378/2_ata-completa-da-28-reuniao-ordinairia.doc";"ata_1";".doc"
"720";2020-10-12;"Tietê/Sorocaba";10;"Ata da 27a reunião ordinária do CBHSMT";2010-05-14;2010-12-15;"http://www.sigrh.sp.gov.br/public/uploads/records/1315/ata-itu-2010.doc";"ata_1";".doc"
"721";2020-10-12;"Tietê/Sorocaba";10;"8a reunião do GT-PSA do CBH-SMT";2010-05-12;2010-05-18;"http://www.sigrh.sp.gov.br/public/uploads/records/1231/ata-gt-psa-12052010.pdf";"ata_1";".pdf"
"722";2020-10-12;"Tietê/Sorocaba";10;"Ata da 3a reunião do GT Pirajibu";2010-04-26;2010-07-06;"http://www.sigrh.sp.gov.br/public/uploads/records/1260/ata-da-3a-reuniao-26-04-10.doc";"ata_1";".doc"
"723";2020-10-12;"Tietê/Sorocaba";10;"Ata da 2a reunião do GT Pirajibu";2010-03-23;2010-04-16;"http://www.sigrh.sp.gov.br/public/uploads/records/1221/ata-da-2a-reuniao-29-03-10.doc";"ata_1";".doc"
"724";2020-10-12;"Tietê/Sorocaba";10;"Ata da 49a reunião extraordinária do CBHSMT";2010-03-12;2010-12-15;"http://www.sigrh.sp.gov.br/public/uploads/records/1314/49a-_ata_completa_cbh-smt.doc";"ata_1";".doc"
"725";2020-10-12;"Tietê/Sorocaba";10;"Ata da 1ª reunião do GT Planejamento Florestal";2010-02-24;2010-04-08;"http://www.sigrh.sp.gov.br/public/uploads/records/1218/ata-da-1a-reuniao-do-gt-planflor.doc";"ata_1";".doc"
"726";2020-10-12;"Tietê/Sorocaba";10;"Ata da 48a reunião extraordinária do CBHSMT";2009-12-11;2010-12-15;"http://www.sigrh.sp.gov.br/public/uploads/records/1313/ata-sorocaba-dez-09.doc";"ata_1";".doc"
"727";2020-10-12;"Tietê/Sorocaba";10;"Ata da 48a Reunião Extraordinária do CBH-SMT";2009-12-11;2010-03-05;"http://www.sigrh.sp.gov.br/public/uploads/records/1185/48a-_smt_dezembro_09-1.doc";"ata_1";".doc"
"728";2020-10-12;"Tietê/Sorocaba";10;"Ata da 47a Reunião Extraordinária do CBH-SMT";2009-11-06;2009-12-01;"http://www.sigrh.sp.gov.br/public/uploads/records/1149/ata_mairinque.pdf";"ata_1";".pdf"
"729";2020-10-12;"Tietê/Sorocaba";10;"Ata da 47a Reunião Extraordinária do CBH-SMT";2009-11-06;2009-12-01;"http://www.sigrh.sp.gov.br/public/uploads/records/1149/lista-reuniao-mairinque.pdf";"ata_2";".pdf"
"730";2020-10-12;"Tietê/Sorocaba";10;"Ata da 24a reunião extraordinária ";2009-09-09;2009-09-03;"http://www.sigrh.sp.gov.br/public/uploads/records/1126/ata-da-24a-1-reuniao-cerquilho.pdf";"ata_1";".pdf"
"731";2020-10-12;"Tietê/Sorocaba";10;"Ata da 46a reunião extraordinária - Botucatu";2009-07-03;2009-08-20;"http://www.sigrh.sp.gov.br/public/uploads/records/1112/ata-completa-botucatu.doc";"ata_1";".doc"
"732";2020-10-12;"Tietê/Sorocaba";10;"Ata da 25a reunião ordinária do CBH-SMT";2009-04-08;2009-04-23;"http://www.sigrh.sp.gov.br/public/uploads/records/1085/ata-completa-do-25-reuniao-ordinaria-do-cbhsmt.doc";"ata_1";".doc"
"733";2020-10-12;"Tietê/Sorocaba";10;"Ata da 45a Reunião Extraordinária do CBH-SMT";2009-04-07;2009-08-20;"http://www.sigrh.sp.gov.br/public/uploads/records/1111/ata-completa-45-extraordinaria-do-cbhsmt-itu.doc";"ata_1";".doc"
"734";2020-10-12;"Tietê/Sorocaba";10;"Ata da 44a Reunião Extraordinária do CBH-SMT ";2009-02-06;2009-04-23;"http://www.sigrh.sp.gov.br/public/uploads/records/1084/resumo-da-ata-44-reuniao-extrsordinaria-do-cbhsmt.doc";"ata_1";".doc"
"735";2020-10-12;"Tietê/Sorocaba";10;"Ata da 43a Reunião Extraordinária do CBH-SMT";2008-10-07;2009-01-23;"http://www.sigrh.sp.gov.br/public/uploads/records/1065/ata-da-43a-reuniao-extraordinaria-do-cbh-completa.doc";"ata_1";".doc"
"736";2020-10-12;"Tietê/Sorocaba";10;"Ata da 43a Reunião Extraordinária do CBH-SMT";2008-10-07;2009-01-23;"http://www.sigrh.sp.gov.br/public/uploads/records/1065/minuta-da-ata-da-43-reuniao-extraordinaria-do-cbh.doc";"ata_2";".doc"
"737";2020-10-12;"Tietê/Sorocaba";10;"Ata da 24ª. Reunião ordinária realizada em Cerquilho";2008-07-04;2009-01-23;"http://www.sigrh.sp.gov.br/public/uploads/records/1064/minuta-ata-resumida.doc";"ata_1";".doc"
"738";2020-10-12;"Tietê/Sorocaba";10;"Ata da 42a Reunião Extraordinária do CBH-SMT";2008-05-09;2009-09-03;"http://www.sigrh.sp.gov.br/public/uploads/records/1131/ata-da-42-reuniao-extraordinaria-votorantim-minuta.pdf";"ata_1";".pdf"
"739";2020-10-12;"Tietê/Sorocaba";10;"Ata da 40a Reunião Extraordinária do CBH-SMT";2008-05-09;2009-09-03;"http://www.sigrh.sp.gov.br/public/uploads/records/1129/ata-da-40-reuniao-extraordinaria-votorantim.pdf";"ata_1";".pdf"
"740";2020-10-12;"Tietê/Sorocaba";10;"Ata da 40a Reunião Extraordinária do CHB-SMT";2007-11-09;2009-09-03;"http://www.sigrh.sp.gov.br/public/uploads/records/1130/ata-da-40a-1-reuniao-extraordinaria-porto-feliz.pdf";"ata_1";".pdf"
"741";2020-10-12;"Tietê/Sorocaba";10;"Ata da 39a Reunião Extraordinária do CBH-SMT";2007-08-03;2009-09-03;"http://www.sigrh.sp.gov.br/public/uploads/records/1128/ata-da-39a-reuniao-extraordinaria-piedade.pdf";"ata_1";".pdf"
"742";2020-10-12;"Tietê/Sorocaba";10;"Ata da 38ª Reunião Extraordinaria realizada em Salto";2007-06-01;2007-06-25;"http://www.sigrh.sp.gov.br/public/uploads/records/894/ata-completa-38a-1-smt.doc";"ata_1";".doc"
"743";2020-10-12;"Tietê/Sorocaba";10;"Ata da 37ª Reunião Extraordinária do CBH-SMT realizada";2007-03-30;2007-06-25;"http://www.sigrh.sp.gov.br/public/uploads/records/893/minuta-da-ata-37-reuniao-cbh-smt-eleies.doc";"ata_1";".doc"
"744";2020-10-12;"Tietê/Sorocaba";10;"Ata da 36ª Reunião Extraordinária do CBH-SMT realizada em Tatuí";2006-11-10;2007-06-25;"http://www.sigrh.sp.gov.br/public/uploads/records/892/ata-da-36a-reuniao-extraordinaria_cerquilho.pdf";"ata_1";".pdf"
"745";2020-10-12;"Tietê/Sorocaba";10;"Ata da 36ª Reunião Extraordinária do CBH-SMT realizada em Tatuí";2006-11-10;2007-06-25;"http://www.sigrh.sp.gov.br/public/uploads/records/892/minuta-36a-1.doc";"ata_2";".doc"
"746";2020-10-12;"Tietê/Sorocaba";10;"Ata da 35a Reunião Extraordinária do CBH-SMT";2006-11-10;2010-01-08;"http://www.sigrh.sp.gov.br/public/uploads/records/1169/35-minuta_ata_35a_tatui_v2.pdf";"ata_1";".pdf"
"747";2020-10-12;"Tietê/Sorocaba";10;"Ata da 21a Reunião Ordinaria do CBH-SMT";2006-10-04;2009-09-03;"http://www.sigrh.sp.gov.br/public/uploads/records/1134/ata-da-21a-reuniao-ordinaria-laranjal-paulista.pdf";"ata_1";".pdf"
"748";2020-10-12;"Tietê/Sorocaba";10;"Ata da 32a Reunião extraordinária do CHB-SMT ";2006-05-29;2010-01-08;"http://www.sigrh.sp.gov.br/public/uploads/records/1167/32a-extra-porto-feliz.pdf";"ata_1";".pdf"
"749";2020-10-12;"Tietê/Sorocaba";10;"Relato da reunião do Grupo Técnico de Itupararanga - 25/05/06";2006-05-25;2006-07-03;"http://www.sigrh.sp.gov.br/public/uploads/records/819/relato-da-reuniao-do-grupo-tecnico-de-itupararanga-250506.doc";"ata_1";".doc"
"750";2020-10-12;"Tietê/Sorocaba";10;"Ata da Reunião Ordinária da Câmara Técnica de Planejamento e Gerenciamento de Recursos Hídricos - Reunião de 24/05/06 ";2006-05-24;2006-06-12;"http://www.sigrh.sp.gov.br/public/uploads/records/816/ata-ct-plagrhi-24-05.doc";"ata_1";".doc"
"751";2020-10-12;"Tietê/Sorocaba";10;"Ata da Reunião Sobre a Renovação dos Contratos da SABESP";2006-04-08;2006-04-06;"http://www.sigrh.sp.gov.br/public/uploads/records/735/ata-das-renovacoes-de-concessoes-sabesp-mar-06.pdf";"ata_1";".pdf"
"752";2020-10-12;"Tietê/Sorocaba";10;"Ata da 34a Reunião Extraordinária do CBH-SMT";2006-03-28;2010-01-08;"http://www.sigrh.sp.gov.br/public/uploads/records/1166/ata-smt-34a-extraordinaria-sorocaba.pdf";"ata_1";".pdf"
"753";2020-10-12;"Tietê/Sorocaba";10;"Ata da Reunião do Grupo Técnico de Itupararanga";2006-01-11;2006-01-31;"http://www.sigrh.sp.gov.br/public/uploads/records/722/minuta-ata-reuniao-11-01-06-alterada2.doc";"ata_1";".doc"
"754";2020-10-12;"Tietê/Sorocaba";10;"Ata da 33a Reunião Extraordinária do CBH-SMT";2005-10-27;2010-01-08;"http://www.sigrh.sp.gov.br/public/uploads/records/1168/33-a-porangaba.pdf";"ata_1";".pdf"
"755";2020-10-12;"Tietê/Sorocaba";10;"Ata da 33ª Reunião Extraordinária";2005-10-27;2006-03-02;"http://www.sigrh.sp.gov.br/public/uploads/records/731/33a-porangaba.pdf";"ata_1";".pdf"
"756";2020-10-12;"Tietê/Sorocaba";10;"Ata da 33ª Reunião Extraodinária do CBH-SMT realizada em Porangaba";2005-10-27;2007-06-25;"http://www.sigrh.sp.gov.br/public/uploads/records/891/minuta-33a-smt-porangaba.doc";"ata_1";".doc"
"757";2020-10-12;"Tietê/Sorocaba";10;"Ata da 20ª Reunião Ordinária";2005-07-15;2006-03-02;"http://www.sigrh.sp.gov.br/public/uploads/records/728/ata-da-20a-ordinaria-ipero-15-07-05.pdf";"ata_1";".pdf"
"758";2020-10-12;"Tietê/Sorocaba";10;"20a Reunião Ordinária - CBHSMT";2005-07-15;2005-10-11;"http://www.sigrh.sp.gov.br/public/uploads/records/689/minuta-da-ata-20a-reuniao-ordinaria-ipero-jul-05.pdf";"ata_1";".pdf"
"759";2020-10-12;"Tietê/Sorocaba";10;"4ª Reunião da UGP";2005-07-01;2005-07-08;"http://www.sigrh.sp.gov.br/public/uploads/records/681/ata-da-4-reuniao-da-ugp.doc";"ata_1";".doc"
"760";2020-10-12;"Tietê/Sorocaba";10;"3ª Reunião do GTI";2005-06-29;2005-07-08;"http://www.sigrh.sp.gov.br/public/uploads/records/680/ata-da-3-reuniao-ordinaria-do-grupo-tecnico-itupararanga05.pdf";"ata_1";".pdf"
"761";2020-10-12;"Tietê/Sorocaba";10;"Reunião CTSAN / CEF.";2005-06-03;2005-07-08;"http://www.sigrh.sp.gov.br/public/uploads/records/685/ata-030605v01ctsan.doc";"ata_1";".doc"
"762";2020-10-12;"Tietê/Sorocaba";10;"Minuta da Ata da Câmara Técnica de Saneamento.";2005-06-03;2005-06-17;"http://www.sigrh.sp.gov.br/public/uploads/records/669/ata-ct-san-03-06-05.pdf";"ata_1";".pdf"
"763";2020-10-12;"Tietê/Sorocaba";10;"Ata da Unidade de Gerenciamento do Plano (UGP)";2005-05-24;2005-06-17;"http://www.sigrh.sp.gov.br/public/uploads/records/672/minuta-da-ata-da-2a-reuniao-da-ugp.doc";"ata_1";".doc"
"764";2020-10-12;"Tietê/Sorocaba";10;"3ª Reunião da UGP";2005-05-24;2005-07-08;"http://www.sigrh.sp.gov.br/public/uploads/records/682/ata-da-3a-reuniao-da-ugp.doc";"ata_1";".doc"
"765";2020-10-12;"Tietê/Sorocaba";10;"Reunião Ordinária da CTPLAGRHI.";2005-05-04;2005-07-08;"http://www.sigrh.sp.gov.br/public/uploads/records/684/ata-ct-plagrhi-04-05-0.doc";"ata_1";".doc"
"766";2020-10-12;"Tietê/Sorocaba";10;"Reunião Ordinária da CTPLAGRHI.";2005-05-04;2005-07-08;"http://www.sigrh.sp.gov.br/public/uploads/records/684/ata-ct-plagrhi-04-05.doc";"ata_2";".doc"
"767";2020-10-12;"Tietê/Sorocaba";10;"Reunião Ordinária da CTPLAGRHI.";2005-05-04;2005-07-08;"http://www.sigrh.sp.gov.br/public/uploads/records/684/ata-ct-plagrhi-13-04.doc";"ata_3";".doc"
"768";2020-10-12;"Tietê/Sorocaba";10;"Reunião Ordinária da CTPLAGRHI.";2005-05-04;2005-07-08;"http://www.sigrh.sp.gov.br/public/uploads/records/684/ata-ct-plagrhi-18-03.doc";"ata_4";".doc"
"769";2020-10-12;"Tietê/Sorocaba";10;"Ata da 32ª Reunião Extraordinária";2005-04-29;2006-03-02;"http://www.sigrh.sp.gov.br/public/uploads/records/729/ata-resumida.pdf";"ata_1";".pdf"
"770";2020-10-12;"Tietê/Sorocaba";10;"Minuta da Ata da Unidade de Gerenciamento do Plano (UGP)";2005-04-19;2005-06-17;"http://www.sigrh.sp.gov.br/public/uploads/records/671/minuta-da-ata-da-2a-reuniao-da-ugp.doc";"ata_1";".doc"
"771";2020-10-12;"Tietê/Sorocaba";10;"2ª Reunião da UGP";2005-04-19;2005-07-08;"http://www.sigrh.sp.gov.br/public/uploads/records/683/ata-da-2a-reuniao-da-ugp.doc";"ata_1";".doc"
"772";2020-10-12;"Tietê/Sorocaba";10;"Minuta da Ata da  Câmara Técnica de Saneamento.";2005-04-06;2005-06-17;"http://www.sigrh.sp.gov.br/public/uploads/records/668/ata-reuniao-06-04-05-ctsan-inter-camaras.pdf";"ata_1";".pdf"
"773";2020-10-12;"Tietê/Sorocaba";10;"Ata da 19ª Reunião Ordinária ";2005-03-18;2006-03-02;"http://www.sigrh.sp.gov.br/public/uploads/records/727/ata-19a-ordinaria-eleicao-minuta.pdf";"ata_1";".pdf"
"774";2020-10-12;"Tietê/Sorocaba";10;"Ata da 31ª Reunião Extraordinária do CBH-SMT realizada em Cerquilho";2005-02-11;2007-06-25;"http://www.sigrh.sp.gov.br/public/uploads/records/890/ata-completa-31a-cerquilho.doc";"ata_1";".doc"
"775";2020-10-12;"Tietê/Sorocaba";10;"Ata da 31ª Reunião Extraordinária";2005-02-11;2006-03-02;"http://www.sigrh.sp.gov.br/public/uploads/records/730/ata-completa-31a-cerquilho.pdf";"ata_1";".pdf"
"776";2020-10-12;"Tietê/Sorocaba";10;"Atas das Reuniões do Grupo Técnico de Itupararanga";2005-01-01;2005-06-09;"http://www.sigrh.sp.gov.br/public/uploads/records/663/ata-da-i-reuniao-do-gti.pdf";"ata_1";".pdf"
"777";2020-10-12;"Tietê/Sorocaba";10;"Atas das Reuniões do Grupo Técnico de Itupararanga";2005-01-01;2005-06-09;"http://www.sigrh.sp.gov.br/public/uploads/records/663/ata-da-ii-reuniao-ordinaria-do-grupo-tecnico-itupararanga05.pdf";"ata_2";".pdf"
"778";2020-10-12;"Tietê/Sorocaba";10;"Atas da Câmara Técnica de Planejamento e Gerenciamento de Recursos Hídricos ";2005-01-01;2005-06-17;"http://www.sigrh.sp.gov.br/public/uploads/records/670/ata-ct-plagrhi-04-05.doc";"ata_1";".doc"
"779";2020-10-12;"Tietê/Sorocaba";10;"Atas da Câmara Técnica de Planejamento e Gerenciamento de Recursos Hídricos ";2005-01-01;2005-06-17;"http://www.sigrh.sp.gov.br/public/uploads/records/670/ata-ct-plagrhi-13-04.doc";"ata_2";".doc"
"780";2020-10-12;"Tietê/Sorocaba";10;"Atas da Câmara Técnica de Planejamento e Gerenciamento de Recursos Hídricos ";2005-01-01;2005-06-17;"http://www.sigrh.sp.gov.br/public/uploads/records/670/ata-ct-plagrhi-18-03.doc";"ata_3";".doc"
"781";2020-10-12;"Tietê/Sorocaba";10;"Ata da 29a Reunião Extraordinária do CBH-SMT";2004-11-26;2009-09-03;"http://www.sigrh.sp.gov.br/public/uploads/records/1127/ata-da-29a-extraordinaria-boituva.pdf";"ata_1";".pdf"
"782";2020-10-12;"Tietê/Sorocaba";10;"Minuta da Ata da 28ª Reunião Extraordinária / 9º Aniversário do CBHSMT.";2004-08-06;2004-10-28;"http://www.sigrh.sp.gov.br/public/uploads/records/624/28a_extraordinaria_sorocaba_ago04.doc";"ata_1";".doc"
"783";2020-10-12;"Tietê/Sorocaba";10;"Minuta da Ata da 27ª Reunião Extraordinária";2004-05-28;2004-11-08;"http://www.sigrh.sp.gov.br/public/uploads/records/625/27a-aracoiaba_versao_final.doc";"ata_1";".doc"
"784";2020-10-12;"Tietê/Sorocaba";10;"Minuta da Ata da 27ª Reunião Extraordinária";2004-05-28;2004-11-08;"http://www.sigrh.sp.gov.br/public/uploads/records/625/anexo-1-folha-1.jpg";"ata_2";".jpg"
"785";2020-10-12;"Tietê/Sorocaba";10;"Minuta da Ata da 27ª Reunião Extraordinária";2004-05-28;2004-11-08;"http://www.sigrh.sp.gov.br/public/uploads/records/625/anexo-1-folha-2.jpg";"ata_3";".jpg"
"786";2020-10-12;"Tietê/Sorocaba";10;"Minuta da Ata da 27ª Reunião Extraordinária";2004-05-28;2004-11-08;"http://www.sigrh.sp.gov.br/public/uploads/records/625/anexo-2.doc";"ata_4";".doc"
"787";2020-10-12;"Tietê/Sorocaba";10;"Minuta da Ata da 27ª Reunião Extraordinária";2004-05-28;2004-11-08;"http://www.sigrh.sp.gov.br/public/uploads/records/625/anexo-3.doc";"ata_5";".doc"
"788";2020-10-12;"Tietê/Sorocaba";10;"Minuta da Ata da 26ª Reunião Extraordinária";2004-03-12;2004-11-08;"http://www.sigrh.sp.gov.br/public/uploads/records/627/ata-da-26a-reuniao-extraordinaria-cerquilho.doc";"ata_1";".doc"
"789";2020-10-12;"Tietê/Sorocaba";10;"Ata da 17a Reunião Ordinária do CBH-SMT";2003-08-28;2009-09-03;"http://www.sigrh.sp.gov.br/public/uploads/records/1132/ata-da-17a-reuniao-ordinaria-salto.pdf";"ata_1";".pdf"
"790";2020-10-12;"Tietê/Sorocaba";10;"Ata da 18a Reunião ordinária do CBH-SMT";2003-01-30;2009-09-03;"http://www.sigrh.sp.gov.br/public/uploads/records/1133/ata-da-18a-reuniao-ordinaria-s-roque.pdf";"ata_1";".pdf"
"791";2020-10-12;"Tietê/Sorocaba";10;"MINUTA DE ATA REDUZIDA DA 21ª REUNIÃO EXTRAORDINÁRIA DO CBHSMT.";2002-06-28;2004-05-18;"http://www.sigrh.sp.gov.br/public/uploads/records/540/minuta-de-ata-reduzida-da-21.htm";"ata_1";".htm"
"792";2020-10-12;"Tietê/Sorocaba";10;"ATA DA 13ª REUNIÃO ORDINÁRIA DO CBHSMT";2001-11-23;2002-01-07;"http://www.sigrh.sp.gov.br/public/uploads/records/228/ata-da-13-reuniao-ordinaria-do-cbh.htm";"ata_1";".htm"
"793";2020-10-12;"Tietê/Sorocaba";10;"ATA DA 12ª REUNIÃO ORDINÁRIA DO CBHSMT";2001-05-31;2001-08-16;"http://www.sigrh.sp.gov.br/public/uploads/records/226/ata-da-12a-reuniao-ordinaria-do-cbh.htm";"ata_1";".htm"
"794";2020-10-12;"Tietê/Sorocaba";10;"ATA DA 17ª REUNIÃO EXTRAORDINÁRIA DO CBHSMT";2001-03-29;2002-01-14;"http://www.sigrh.sp.gov.br/public/uploads/records/236/ata-da-17a-reuniao-extraordinaria-do-cbh.htm";"ata_1";".htm"
"795";2020-10-12;"Tietê/Sorocaba";10;"ATA DA 16ª REUNIÃO EXTRAORDINÁRIA DO CBHSMT";2001-01-26;2002-01-14;"http://www.sigrh.sp.gov.br/public/uploads/records/234/ata-da-16a-reuniao-extraordinaria-do-cbh.htm";"ata_1";".htm"
"796";2020-10-12;"Tietê/Sorocaba";10;"ATA DA 11ª REUNIÃO ORDINÁRIA DO CBHSMT";2000-11-10;2001-03-20;"http://www.sigrh.sp.gov.br/public/uploads/records/223/ata-da-11a-reuniao-ordinaria-do-cbh_1.htm";"ata_1";".htm"
"797";2020-10-12;"Tietê/Sorocaba";10;"ATA DA 15ª REUNIÃO EXTRAORDINÁRIA DO CBHSMT";2000-08-25;2001-02-09;"http://www.sigrh.sp.gov.br/public/uploads/records/232/ata-da-15a-reuniao-extraordinaria-do-cbh-smt_1.htm";"ata_1";".htm"
"798";2020-10-12;"Tietê/Sorocaba";10;"ATA DA 10ª REUNIÃO ORDINÁRIA DO CBHSMT ";2000-07-05;2001-03-20;"http://www.sigrh.sp.gov.br/public/uploads/records/222/ata-da-10a-reuniao-ordinaria-do-cbh_1.htm";"ata_1";".htm"
"799";2020-10-12;"Tietê/Sorocaba";10;"Ata da 14ª Reunião extraordinária do CBH-SMT";2000-05-05;2001-02-09;"http://www.sigrh.sp.gov.br/public/uploads/records/231/ata-da-14a-reuniao-extraordinaria-do-cbh-smt_1.htm";"ata_1";".htm"
"800";2020-10-12;"Tietê/Sorocaba";10;"ATA DA 13ª REUNIÃO EXTRAORDINÁRIA DO CBHSMT";2000-02-25;2001-02-09;"http://www.sigrh.sp.gov.br/public/uploads/records/229/ata-da-13a-reuniao-extraordinaria-do-cbh-smt_1.htm";"ata_1";".htm"
"801";2020-10-12;"Tietê/Sorocaba";10;"ATA DA 12ª REUNIÃO EXTRAORDINÁRIA DO CBHSMT";1999-11-12;2002-01-07;"http://www.sigrh.sp.gov.br/public/uploads/records/225/ata-da-12a-reuniao-extraordinaria-do-cbh.htm";"ata_1";".htm"
"802";2020-10-12;"Tietê/Sorocaba";10;"ATA DA 11ª REUNIÃO EXTRAORDINÁRIA DO CBHSMT";1999-08-27;2001-02-09;"http://www.sigrh.sp.gov.br/public/uploads/records/224/ata-da-11a-reuniao-extraordinaria-do-cbh-smt_1.htm";"ata_1";".htm"
"803";2020-10-12;"Tietê/Sorocaba";10;"ATA DA 9ª REUNIÃO EXTRAORDINÁRIA DO CBHSMT";1999-03-19;2001-02-09;"http://www.sigrh.sp.gov.br/public/uploads/records/257/ata-da-9a-reuniao-extraordinaria-cbh-smt.htm";"ata_1";".htm"
"804";2020-10-12;"Tietê/Sorocaba";10;"ATA 9ª REUNIÃO ORDINÁRIA DO CBHSMT";1999-03-19;2001-03-20;"http://www.sigrh.sp.gov.br/public/uploads/records/256/ata-da-9a-reuniao-ordinaria-do-cbh_1.htm";"ata_1";".htm"
"805";2020-10-12;"Tietê/Sorocaba";10;"ATA DA 8ª REUNIÃO ORDINÁRIA DO CBHSMT";1998-12-11;2001-03-20;"http://www.sigrh.sp.gov.br/public/uploads/records/132/ata-da-8a-reuniao_2.htm";"ata_1";".htm"
"806";2020-10-12;"Tietê/Sorocaba";10;"ATA DA 7ª REUNIÃO ORDINÁRIA DO CBHSMT";1998-09-11;2001-03-20;"http://www.sigrh.sp.gov.br/public/uploads/records/254/ata-da-7a-reuniao-ordinaria-do-cbh_1.htm";"ata_1";".htm"
"807";2020-10-12;"Tietê/Sorocaba";10;"ATA DA 8ª REUNIÃO EXTRAORDINÁRIA DO  CBHSMT";1998-05-25;2001-02-09;"http://www.sigrh.sp.gov.br/public/uploads/records/255/ata-da-8a-reuniao-extraordinaria-do-cbh_2.htm";"ata_1";".htm"
"808";2020-10-12;"Tietê/Sorocaba";10;"ATA DA 6ª REUNIÃO ORDINÁRIA DO CBHSMT";1998-04-03;2001-03-20;"http://www.sigrh.sp.gov.br/public/uploads/records/252/ata-da-6a-reuniao-ordinaria-do-cbh_3.htm";"ata_1";".htm"
"809";2020-10-12;"Tietê/Sorocaba";10;"ATA DA 5ª REUNIÃO ORDINÁRIA DO CBHSMT";1997-12-11;2001-03-19;"http://www.sigrh.sp.gov.br/public/uploads/records/250/ata-da-5a-reuniao-ordinaria-do-cbh.htm";"ata_1";".htm"
"810";2020-10-12;"Tietê/Sorocaba";10;"ATA DA 7ª REUNIÃO EXTRAORDINÁRIA DO CBHSMT";1997-09-20;2002-01-08;"http://www.sigrh.sp.gov.br/public/uploads/records/253/ata-da-7a-reuniao-extraordinaria-do-cbh_2.htm";"ata_1";".htm"
"811";2020-10-12;"Tietê/Sorocaba";10;"ATA DA 6ª REUNIÃO EXTRAORDINÁRIA DO CBHSMT.";1997-08-05;2002-01-08;"http://www.sigrh.sp.gov.br/public/uploads/records/251/ata-da-6a-reuniao-extraordinaria-do-cbh_2.htm";"ata_1";".htm"
